user_id,class_id,logins,comments,blank_line,lloc,count_if,count_loop,count_var,syntax_grade,log_rows,deleted_coef,writed_coef,pasted_coef,focus_time,writed_time,early_often,error_coef,submit_coef,jadud,amount_of_change,procastination,correct,incorrect,blank,homework_grade,exam_grade,label,final_grade
2235,142,56.0,15.5,17.8,79.6,16.0,6.8,25.1,0.36496350364963503,1651.3,0.17068007409367558,0.7164152774102496,0.1129046484960748,24.709726422627764,9.274196723302206,181.08892843020524,0.36283185840707965,0.42028985507246375,7.60920495189872,23.947860029656095,7600080.2,0.7372262773722628,0.029197080291970802,0.23357664233576642,7.49,4.38,1,5.17
2237,142,47.0,9.142857142857142,12.714285714285714,26.0,1.4285714285714286,1.7142857142857142,13.571428571428571,0.17307692307692307,918.0,0.3483805151747003,0.6516194848252996,0.0,26.02586953299386,4.997092810131255,97.0699306096972,0.5147058823529411,0.6153846153846154,6.546536707079771,13.706098746804026,1878279.2857142857,0.28846153846153844,0.028846153846153848,0.6826923076923077,2.54,5.0,0,3.56
2353,142,129.0,15.272727272727273,25.454545454545453,99.0909090909091,17.454545454545453,6.545454545454546,35.0,0.44680851063829785,3837.909090909091,0.13419969397211268,0.2954677700911618,0.5703325359367255,65.99147130792791,13.93743474555738,267.5851606158648,0.382991930477964,0.1111111111111111,22.29757426676315,71.88121514630294,9364423.454545455,0.9432624113475178,0.014184397163120567,0.0425531914893617,9.44,7.86,1,7.05
2527,142,17.0,44.0,23.0,79.0,0.0,1.0,55.0,0.34285714285714286,6984.0,0.20941658137154553,0.5873080859774821,0.20327533265097236,73.34071680307389,29.61061716079712,241.85739600020506,0.648936170212766,0.22641509433962265,32.341923257592455,67.0,14545740.0,0.9714285714285714,0.0,0.02857142857142857,10.0,5.0,0,0.75
2561,142,125.0,15.636363636363637,24.90909090909091,96.54545454545455,17.0,6.909090909090909,38.45454545454545,0.527972027972028,3252.181818181818,0.15155844155844156,0.8087012987012987,0.03974025974025974,29.258633538087214,11.09794084520051,304.6686724952206,0.12087912087912088,0.33136094674556216,5.791843794980537,41.58780415633235,17354063.454545453,0.986013986013986,0.0,0.013986013986013986,10.0,8.75,1,8.86
2562,142,95.0,13.909090909090908,24.727272727272727,102.81818181818181,18.181818181818183,5.909090909090909,37.0,0.46503496503496505,2849.818181818182,0.16312712897935153,0.5075486774044324,0.329324193616216,36.63264387665373,10.04758950544126,233.504136618994,0.3736559139784946,0.3611111111111111,9.624778627914703,33.93442874936094,11352658.636363637,0.951048951048951,0.006993006993006993,0.04195804195804196,9.7,6.46,1,6.45
2563,142,3.0,7.0,4.0,11.0,0.0,1.0,9.0,0.06060606060606061,255.0,0.033582089552238806,0.44402985074626866,0.5223880597014925,6.0180000305175785,1.2809999704360961,51.84592558726288,0.0,1.0,0.0,10.535653752852738,3609903.0,0.36363636363636365,0.0,0.6363636363636364,4.37,0.0,0,0.08
2573,142,101.0,14.875,22.875,95.0,18.875,4.5,33.0,0.4125,4365.375,0.15554959065897195,0.5529906500246052,0.2914597593164229,95.99952285289764,18.15036654447516,292.5965652566687,0.5104166666666666,0.5344827586206896,14.044571905188139,56.428051534675554,13923311.75,0.725,0.041666666666666664,0.23333333333333334,6.98,5.21,1,5.97
2574,142,185.0,9.818181818181818,26.818181818181817,97.0,17.363636363636363,5.181818181818182,36.72727272727273,0.475177304964539,4146.727272727273,0.14206837267737882,0.44753025193414003,0.41040137538848115,50.17813608429649,13.86094692223,258.06870121239916,0.42857142857142855,0.3046875,11.696930444273908,40.960069247100556,10906761.454545455,0.9574468085106383,0.02127659574468085,0.02127659574468085,9.33,7.86,1,8.46
2242,143,174.0,1.8,7.4,102.2,22.6,2.4,36.0,0.3,7426.2,0.1394542902263555,0.3848043516406387,0.4757413581330058,70.172230275472,19.23220324118932,293.2258515206325,0.38303341902313626,0.2459016393442623,15.968719422671311,69.94140404653027,12773642.0,0.96,0.016,0.024,9.56,8.57,1,8.72
2243,143,49.0,41.0,42.0,64.0,0.0,4.0,46.0,0.36363636363636365,7647.0,0.140595093092048,0.4155211414651122,0.44388376544283975,112.06321500142415,30.628016567230226,200.1649319935937,0.5517241379310345,0.41379310344827586,23.280893453645632,80.34923770640266,12072222.0,1.0,0.0,0.0,10.0,0.0,0,0.07
