Id,attempts,comments,blank_line,lloc,sloc,system_access,exam_grade_codebench,delete_average,average_log_rows,submission_per_exercise,sucess_average,test_average,exercises_list_grade,exercises_list_grade_check_plagiarism,copy_paste_proportion,sintaxe_error,IDE_usage,keystroke_latency,jadud,watson,cont_condition,cont_cicle,cont_variable,error,Media_final
2123,85,29,14,275,275,70,10.0,72.45,644.36,4.36,0.36,6.27,3.33,2.23,0.12,0.16,144.7,2.14,32.18,8.18,5.55,0.0,3.0,2.06,8.19
2124,66,31,30,316,316,50,10.0,108.07,760.86,2.07,0.46,6.21,4.44,3.55,0.29,0.2,264.64,2.36,26.0,4.71,5.07,0.0,2.77,2.47,6.85
2125,115,3,11,194,196,126,5.0,142.0,1756.8,4.4,0.05,14.67,2.59,2.59,0.4,0.23,426.02,2.78,33.67,0.0,3.36,0.0,3.31,2.29,3.83
2126,85,27,34,347,347,70,5.0,112.2,1048.5,4.13,0.37,14.33,6.11,6.11,0.35,0.24,300.76,3.43,46.67,7.5,6.07,0.0,3.8,2.71,6.47
2127,13,30,13,259,259,47,5.0,4.2,91.64,0.91,0.74,1.64,3.33,0.0,0.08,0.08,14.63,1.01,5.45,1.0,5.64,0.0,2.75,2.0,7.91
2128,0.0,9,6,25,25,24,0.0,94.0,571.0,0.0,0.0,7.0,0.0,0.0,-1.0,1.0,22.01,1.68,47.0,-1.0,0.0,0.0,4.0,0.24,0.49
2129,112,33,39,304,304,89,10.0,107.21,990.07,3.93,0.45,11.93,3.89,3.89,0.7,0.08,251.34,2.89,65.73,12.5,5.14,0.0,3.07,2.47,9.13
2130,120,18,137,315,315,104,5.0,223.46,2711.71,4.75,0.31,11.31,3.7,2.96,0.21,0.05,366.03,2.76,45.15,11.54,5.31,0.0,4.0,2.29,2.34
2131,237,9,42,250,250,47,5.0,166.3,1503.2,7.9,0.07,28.3,2.22,2.22,0.24,0.72,246.13,4.18,129.7,1.6,4.7,0.0,3.45,1.65,4.68
2132,106,23,7,105,105,21,0.0,195.29,2144.14,8.17,0.0,35.86,0.74,0.0,0.37,0.31,261.38,2.84,253.43,89.43,6.43,0.0,3.14,0.94,2.03
2133,0.0,0,0,1,1,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.12,0.13
2134,152,28,46,372,372,81,5.0,125.12,1071.6,7.2,0.37,16.79,6.11,6.11,0.56,0.24,331.77,2.15,65.73,16.0,5.67,0.0,5.12,2.71,9.69
2338,10,15,10,69,69,21,0.0,29.4,551.8,2.0,0.35,2.4,1.11,1.11,-1.0,0.5,40.29,2.05,26.0,21.0,5.6,0.0,2.8,0.76,2.63
2340,59,21,14,160,160,40,5.0,112.8,1091.5,5.36,0.1,14.8,2.22,2.22,0.43,0.2,233.01,2.74,17.6,2.5,6.73,0.0,2.3,1.65,1.64
2341,27,30,58,281,281,27,0.0,73.9,574.5,2.22,0.58,5.0,3.33,1.67,0.28,0.37,82.62,2.79,49.89,23.1,6.89,0.0,2.89,1.65,1.49
2342,28,15,21,74,74,20,5.0,87.17,1178.67,1.8,0.3,9.17,1.11,0.74,0.05,0.18,48.34,2.38,28.8,3.0,5.0,0.0,2.33,0.94,2.88
2343,0.0,3,1,0,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.6,2.39,-1.0,-1.0,0.0,0.0,0.0,0.12,0.14
2344,95,18,37,123,123,28,0.0,104.33,781.83,8.0,0.02,11.5,1.11,0.56,0.1,0.22,97.93,3.04,26.0,4.17,6.67,0.0,3.0,1.0,0.59
2345,21,0,14,143,143,25,5.0,14.5,134.88,1.75,0.74,1.75,2.59,0.36,0.01,0.19,3.75,0.87,1.62,0.0,6.44,0.0,2.62,1.29,1.13
2346,0.0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.03
